xi	eta	x	y	stress_vm

patch_n;0

 8.7500000000e-02	 2.2500000000e-01	 4.3750000000e+00	 1.1250000000e+01	-nan	 2.4141509895e-01
 8.7500000000e-02	 2.3750000000e-01	 4.3750000000e+00	 1.1875000000e+01	-nan	 2.5310570914e-01
 8.7500000000e-02	 2.5000000000e-01	 4.3750000000e+00	 1.2500000000e+01	-nan	 2.6487025126e-01
 1.0000000000e-01	 1.2500000000e-01	 5.0000000000e+00	 6.2500000000e+00	-nan	 1.6007810594e-01
 1.0000000000e-01	 1.3750000000e-01	 5.0000000000e+00	 6.8750000000e+00	-nan	 1.7001838136e-01
 1.0000000000e-01	 1.5000000000e-01	 5.0000000000e+00	 7.5000000000e+00	-nan	 1.8027756377e-01
 1.0000000000e-01	 1.6250000000e-01	 5.0000000000e+00	 8.1250000000e+00	-nan	 1.9080421903e-01
 1.0000000000e-01	 1.7500000000e-01	 5.0000000000e+00	 8.7500000000e+00	-nan	 2.0155644371e-01
 1.0000000000e-01	 1.8750000000e-01	 5.0000000000e+00	 9.3750000000e+00	-nan	 2.1250000000e-01
 1.0000000000e-01	 2.0000000000e-01	 5.0000000000e+00	 1.0000000000e+01	-nan	 2.2360679775e-01
 1.0000000000e-01	 2.1250000000e-01	 5.0000000000e+00	 1.0625000000e+01	-nan	 2.3485367785e-01
 1.0000000000e-01	 2.2500000000e-01	 5.0000000000e+00	 1.1250000000e+01	-nan	 2.4622144504e-01
 1.0000000000e-01	 2.3750000000e-01	 5.0000000000e+00	 1.1875000000e+01	-nan	 2.5769410160e-01
 1.0000000000e-01	 2.5000000000e-01	 5.0000000000e+00	 1.2500000000e+01	-nan	 2.6925824036e-01
 1.1250000000e-01	 1.2500000000e-01	 5.6250000000e+00	 6.2500000000e+00	-nan	 1.6817030059e-01
 1.1250000000e-01	 1.3750000000e-01	 5.6250000000e+00	 6.8750000000e+00	-nan	 1.7765838004e-01
 1.1250000000e-01	 1.5000000000e-01	 5.6250000000e+00	 7.5000000000e+00	-nan	 1.8750000000e-01
 1.1250000000e-01	 1.6250000000e-01	 5.6250000000e+00	 8.1250000000e+00	-nan	 1.9764235376e-01
 1.1250000000e-01	 1.7500000000e-01	 5.6250000000e+00	 8.7500000000e+00	-nan	 2.0804146221e-01
 1.1250000000e-01	 1.8750000000e-01	 5.6250000000e+00	 9.3750000000e+00	-nan	 2.1866069606e-01
 1.1250000000e-01	 2.0000000000e-01	 5.6250000000e+00	 1.0000000000e+01	-nan	 2.2946949688e-01
 1.1250000000e-01	 2.1250000000e-01	 5.6250000000e+00	 1.0625000000e+01	-nan	 2.4044230077e-01
 1.1250000000e-01	 2.2500000000e-01	 5.6250000000e+00	 1.1250000000e+01	-nan	 2.5155764747e-01
 1.1250000000e-01	 2.3750000000e-01	 5.6250000000e+00	 1.1875000000e+01	-nan	 2.6279745052e-01
 1.1250000000e-01	 2.5000000000e-01	 5.6250000000e+00	 1.2500000000e+01	-nan	 2.7414640249e-01
 1.2500000000e-01	 1.2500000000e-01	 6.2500000000e+00	 6.2500000000e+00	-nan	 1.7677669530e-01
 1.2500000000e-01	 1.3750000000e-01	 6.2500000000e+00	 6.8750000000e+00	-nan	 1.8582585934e-01
 1.2500000000e-01	 1.5000000000e-01	 6.2500000000e+00	 7.5000000000e+00	-nan	 1.9525624190e-01
